tt0023649	movie	Vampyr	0	1932	75	Fantasy,Horror	7.4	21212
tt0023694	movie	White Zombie	0	1932	69	Horror	6.2	12003
tt0023969	movie	Duck Soup	0	1933	69	Comedy,Musical	7.7	63604
tt0024034	movie	42nd Street	0	1933	89	Comedy,Drama,Musical	7.3	13264
tt0024184	movie	The Invisible Man	0	1933	71	Horror,Sci-Fi	7.6	41380
tt0024188	movie	Island of Lost Souls	0	1932	70	Film-Noir,Horror,Sci-Fi	7.4	11451
tt0024216	movie	King Kong	0	1933	100	Adventure,Horror	7.9	92643
tt0024844	movie	L'Atalante	0	1934	89	Comedy,Drama,Romance	7.7	17848
tt0024894	movie	The Black Cat	0	1934	65	Crime,Horror,Romance	6.9	13458
tt0025316	movie	It Happened One Night	0	1934	105	Comedy,Romance	8.1	114940
tt0025452	movie	The Man Who Knew Too Much	0	1934	75	Crime,Mystery,Thriller	6.7	21835
tt0025878	movie	The Thin Man	0	1934	91	Comedy,Crime,Mystery	7.9	33199
tt0025913	movie	Triumph of the Will	0	1935	110	Documentary,History	7.1	18645
tt0026029	movie	The 39 Steps	0	1935	86	Crime,Mystery,Thriller	7.6	62819
tt0026138	movie	Bride of Frankenstein	0	1935	75	Drama,Horror,Sci-Fi	7.8	54954
tt0026174	movie	Captain Blood	0	1935	119	Action,Adventure,History	7.7	16385
tt0026752	movie	Mutiny on the Bounty	0	1935	132	Adventure,Biography,Drama	7.6	25350
tt0026778	movie	A Night at the Opera	0	1935	96	Comedy,Music,Musical	7.8	35303
tt0027125	movie	Top Hat	0	1935	101	Comedy,Musical,Romance	7.7	21086
tt0027260	movie	After the Thin Man	0	1936	112	Comedy,Crime,Mystery	7.6	12363
tt0027532	movie	Dodsworth	0	1936	101	Drama,Romance	7.7	10469
tt0027652	movie	Fury	0	1936	92	Crime,Drama,Film-Noir	7.8	14001
tt0027977	movie	Modern Times	0	1936	87	Comedy,Drama,Romance	8.5	266590
tt0027996	movie	Mr. Deeds Goes to Town	0	1936	115	Comedy,Drama,Romance	7.8	23675
tt0028010	movie	My Man Godfrey	0	1936	94	Comedy,Drama,Romance	7.9	27078
tt0028096	movie	The Petrified Forest	0	1936	82	Drama,Thriller	7.5	15265
tt0028212	movie	Sabotage	0	1936	76	Crime,Thriller	7.0	19299
tt0028333	movie	Swing Time	0	1936	103	Comedy,Musical,Romance	7.5	14891
tt0028597	movie	The Awful Truth	0	1937	90	Comedy,Romance	7.7	21993
tt0028691	movie	Captains Courageous	0	1937	117	Adventure,Drama,Family	7.9	11207
tt0028772	movie	A Day at the Races	0	1937	111	Comedy,Family,Musical	7.5	14807
tt0028950	movie	The Grand Illusion	0	1937	113	Drama,War	8.1	39632
tt0029162	movie	Lost Horizon	0	1937	132	Adventure,Drama,Fantasy	7.6	14766
tt0029284	movie	My Favorite Wife	0	1940	88	Comedy,Romance	7.3	11790
tt0029583	movie	Snow White and the Seven Dwarfs	0	1937	83	Adventure,Animation,Family	7.6	220440
tt0029606	movie	A Star Is Born	0	1937	111	Drama,Romance	7.3	11159
tt0029811	movie	Young and Innocent	0	1937	83	Crime,Mystery,Romance	6.8	11207
tt0029843	movie	The Adventures of Robin Hood	0	1938	102	Action,Adventure,Romance	7.9	55413
tt0029850	movie	Alexander Nevsky	0	1938	112	Action,Biography,Drama	7.5	12507
tt0029870	movie	Angels with Dirty Faces	0	1938	97	Crime,Drama,Film-Noir	7.9	23660
tt0029947	movie	Bringing Up Baby	0	1938	102	Comedy	7.8	67280
tt0030241	movie	Holiday	0	1938	95	Comedy,Romance	7.7	18723
tt0030287	movie	Jezebel	0	1938	104	Drama,Romance	7.4	15398
tt0030341	movie	The Lady Vanishes	0	1938	96	Mystery,Thriller	7.7	58379
tt0030643	movie	Port of Shadows	0	1938	91	Crime,Drama,Romance	7.7	10197
tt0030993	movie	You Can't Take It with You	0	1938	126	Comedy,Drama,Romance	7.8	28638
tt0031210	movie	Dark Victory	0	1939	104	Drama,Romance	7.4	12749
tt0031225	movie	Destry Rides Again	0	1939	95	Comedy,Western	7.6	12842
tt0031381	movie	Gone with the Wind	0	1939	238	Drama,Romance,War	8.2	340489
tt0031385	movie	Goodbye, Mr. Chips	0	1939	114	Drama,Romance	7.9	11779
tt0031398	movie	Gunga Din	0	1939	117	Adventure,Comedy,War	7.2	13070
tt0031448	movie	The Hound of the Baskervilles	0	1939	80	Crime,Mystery,Thriller	7.4	11982
tt0031455	movie	The Hunchback of Notre Dame	0	1939	116	Drama,Romance	7.8	12600
tt0031505	movie	Jamaica Inn	0	1939	98	Adventure,Crime	6.3	11496
tt0031679	movie	Mr. Smith Goes to Washington	0	1939	129	Comedy,Drama	8.1	123665
tt0031725	movie	Ninotchka	0	1939	110	Comedy,Romance	7.8	23489
tt0031762	movie	Only Angels Have Wings	0	1939	121	Adventure,Drama,Romance	7.6	16143
tt0031867	movie	The Roaring Twenties	0	1939	106	Crime,Drama,Thriller	7.9	16182
tt0031885	movie	The Rules of the Game	0	1939	110	Comedy,Drama	7.9	31939
tt0031951	movie	Son of Frankenstein	0	1939	99	Drama,Horror,Sci-Fi	7.1	12250
tt0031971	movie	Stagecoach	0	1939	96	Adventure,Drama,Western	7.8	55315
tt0032138	movie	The Wizard of Oz	0	1939	102	Adventure,Family,Fantasy	8.1	439033
tt0032143	movie	The Women	0	1939	133	Comedy,Drama	7.7	15307
tt0032145	movie	Wuthering Heights	0	1939	104	Drama,Romance	7.5	20222
tt0032455	movie	Fantasia	0	1940	124	Animation,Family,Fantasy	7.7	106216
tt0032484	movie	Foreign Correspondent	0	1940	120	Action,Romance,Thriller	7.4	24400
tt0032551	movie	The Grapes of Wrath	0	1940	129	Drama	8.1	102106
tt0032553	movie	The Great Dictator	0	1940	125	Comedy,Drama,War	8.4	243563
tt0032599	movie	His Girl Friday	0	1940	92	Comedy,Drama,Romance	7.8	64546
tt0032701	movie	The Letter	0	1940	95	Crime,Drama,Film-Noir	7.5	14980
tt0032762	movie	The Mark of Zorro	0	1940	94	Action,Adventure,Family	7.5	11308
tt0032904	movie	The Philadelphia Story	0	1940	112	Comedy,Romance	7.8	75173
tt0032910	movie	Pinocchio	0	1940	88	Adventure,Animation,Comedy	7.5	163647
tt0032976	movie	Rebecca	0	1940	130	Drama,Mystery,Romance	8.1	149968
tt0033028	movie	The Sea Hawk	0	1940	127	Action,Adventure,History	7.6	10964
tt0033045	movie	The Shop Around the Corner	0	1940	99	Comedy,Drama,Romance	8.0	39572
tt0033152	movie	The Thief of Bagdad	0	1940	106	Adventure,Family,Fantasy	7.4	14924
tt0033238	movie	Waterloo Bridge	0	1940	108	Drama,Romance,War	7.7	11198
tt0033373	movie	Ball of Fire	0	1941	111	Comedy,Romance	7.7	14458
tt0033467	movie	Citizen Kane	0	1941	119	Drama,Mystery	8.3	474591
tt0033553	movie	Dr. Jekyll and Mr. Hyde	0	1941	113	Drama,Horror,Sci-Fi	6.8	10137
tt0033563	movie	Dumbo	0	1941	64	Adventure,Animation,Drama	7.2	144929
tt0033717	movie	High Sierra	0	1940	100	Action,Adventure,Drama	7.5	19884
tt0033729	movie	How Green Was My Valley	0	1941	118	Drama,Family	7.7	27264
tt0033804	movie	The Lady Eve	0	1941	94	Comedy,Romance	7.7	23982
tt0033836	movie	The Little Foxes	0	1941	116	Drama,Romance	7.9	13432
tt0033870	movie	The Maltese Falcon	0	1941	100	Crime,Film-Noir,Mystery	7.9	168986
tt0033891	movie	Meet John Doe	0	1941	122	Comedy,Drama,Romance	7.6	15293
tt0033922	movie	Mr. & Mrs. Smith	0	1941	95	Comedy,Romance	6.3	11617
tt0034167	movie	Sergeant York	0	1941	134	Biography,Drama,History	7.7	20218
tt0034240	movie	Sullivan's Travels	0	1941	90	Adventure,Comedy,Drama	7.9	29253
tt0034248	movie	Suspicion	0	1941	99	Drama,Film-Noir,Mystery	7.3	43623
tt0034398	movie	The Wolf Man	0	1941	70	Horror,Mystery,Romance	7.2	32037
tt0034492	movie	Bambi	0	1942	69	Adventure,Animation,Drama	7.3	157302
tt0034583	movie	Casablanca	0	1942	102	Drama,Romance,War	8.5	619771
tt0034587	movie	Cat People	0	1942	73	Fantasy,Horror,Thriller	7.2	26866
tt0034862	movie	Holiday Inn	0	1942	100	Comedy,Drama,Music	7.3	17897
tt0035015	movie	The Magnificent Ambersons	0	1942	88	Drama,Romance	7.6	27347
tt0035093	movie	Mrs. Miniver	0	1942	134	Drama,Romance,War	7.6	19865
tt0035140	movie	Now, Voyager	0	1942	117	Drama,Romance	7.9	19491
tt0035169	movie	The Palm Beach Story	0	1942	88	Comedy,Romance	7.5	13204
tt0035211	movie	The Pride of the Yankees	0	1942	128	Biography,Drama,Romance	7.6	12241
tt0035279	movie	Saboteur	0	1942	109	Thriller,War	7.1	28499
tt0035423	movie	Kate & Leopold	0	2001	118	Comedy,Fantasy,Romance	6.4	90687
tt0035432	movie	This Gun for Hire	0	1942	81	Crime,Drama,Film-Noir	7.4	10948
tt0035446	movie	To Be or Not to Be	0	1942	99	Comedy,Romance,War	8.1	44893
tt0035567	movie	Woman of the Year	0	1942	114	Comedy,Drama,Romance	7.1	11235
tt0035575	movie	Yankee Doodle Dandy	0	1942	126	Biography,Drama,Family	7.6	17233
tt0035753	movie	Le Corbeau	0	1943	92	Crime,Drama,Horror	7.8	11159
tt0035896	movie	For Whom the Bell Tolls	0	1943	170	Adventure,Drama,History	6.8	10532
tt0035899	movie	Frankenstein Meets the Wolf Man	0	1943	74	Fantasy,Horror,Sci-Fi	6.4	10319
tt0035979	movie	Heaven Can Wait	0	1943	112	Comedy,Drama,Fantasy	7.3	12649
tt0036027	movie	I Walked with a Zombie	0	1943	69	Drama,Fantasy,Horror	7.0	14329
tt0036112	movie	The Life and Death of Colonel Blimp	0	1943	163	Drama,Romance,War	8.0	17068
tt0036244	movie	The Ox-Bow Incident	0	1942	75	Drama,Western	8.0	25487
tt0036323	movie	Sahara	0	1943	97	Action,Drama,War	7.5	10231
tt0036342	movie	Shadow of a Doubt	0	1943	108	Film-Noir,Thriller	7.8	71945
tt0036506	movie	Day of Wrath	0	1943	110	Drama,History	8.1	11384
tt0036613	movie	Arsenic and Old Lace	0	1944	118	Comedy,Crime,Thriller	7.9	76095
tt0036775	movie	Double Indemnity	0	1944	107	Crime,Drama,Film-Noir	8.3	171505
tt0036855	movie	Gaslight	0	1944	114	Crime,Drama,Mystery	7.8	35104
tt0036868	movie	The Best Years of Our Lives	0	1946	170	Drama,Romance,War	8.1	72469
tt0036872	movie	Going My Way	0	1944	126	Comedy,Drama,Music	7.0	13785
tt0037008	movie	Laura	0	1944	88	Drama,Film-Noir,Mystery	7.9	52870
tt0037017	movie	Lifeboat	0	1944	97	Drama,War	7.6	32043
tt0037059	movie	Meet Me in St. Louis	0	1944	113	Comedy,Drama,Family	7.5	28246
tt0037101	movie	Murder, My Sweet	0	1944	95	Crime,Drama,Film-Noir	7.5	15167
tt0037382	movie	To Have and Have Not	0	1944	100	Adventure,Comedy,Drama	7.8	39044
tt0037415	movie	The Uninvited	0	1944	99	Fantasy,Horror,Mystery	7.2	12866
tt0037469	movie	The Woman in the Window	0	1944	107	Crime,Drama,Film-Noir	7.6	18309
tt0037515	movie	And Then There Were None	0	1945	97	Crime,Drama,Mystery	7.4	17185
tt0037549	movie	The Body Snatcher	0	1945	78	Horror,Thriller	7.3	10601
tt0037558	movie	Brief Encounter	0	1945	86	Drama,Romance	8.0	45472
tt0037595	movie	Christmas in Connecticut	0	1945	101	Comedy,Romance	7.3	12191
tt0037635	movie	Dead of Night	0	1945	77	Drama,Horror	7.5	14734
tt0037638	movie	Detour	0	1945	66	Crime,Drama,Film-Noir	7.3	20403
tt0037674	movie	Children of Paradise	0	1945	189	Drama,Romance	8.3	21577
tt0037800	movie	I Know Where I'm Going!	0	1945	92	Drama,Romance	7.4	10295
tt0037824	movie	Ivan the Terrible, Part I	0	1944	95	Biography,Drama,History	7.7	11120
tt0037865	movie	Leave Her to Heaven	0	1945	110	Drama,Film-Noir,Romance	7.6	15375
tt0037884	movie	The Lost Weekend	0	1945	101	Drama,Film-Noir	7.9	41068
tt0037913	movie	Mildred Pierce	0	1945	111	Crime,Drama,Film-Noir	7.9	29382
tt0037988	movie	The Picture of Dorian Gray	0	1945	110	Drama,Fantasy,Horror	7.5	14861
tt0038057	movie	Scarlet Street	0	1945	102	Crime,Drama,Film-Noir	7.7	19863
tt0038109	movie	Spellbound	0	1945	111	Film-Noir,Mystery,Romance	7.5	53437
tt0038166	movie	The Three Caballeros	0	1944	71	Animation,Comedy,Family	6.3	16006
tt0038348	movie	Beauty and the Beast	0	1946	93	Drama,Fantasy,Romance	7.9	28630
tt0038355	movie	The Big Sleep	0	1946	114	Crime,Film-Noir,Mystery	7.9	92135
tt0038559	movie	Gilda	0	1946	110	Drama,Film-Noir,Romance	7.6	36529
tt0038574	movie	Great Expectations	0	1946	118	Adventure,Drama,Mystery	7.8	26965
tt0038650	movie	It's a Wonderful Life	0	1946	130	Drama,Family,Fantasy	8.6	510941
tt0038669	movie	The Killers	0	1946	103	Crime,Drama,Film-Noir	7.7	24408
tt0038733	movie	A Matter of Life and Death	0	1946	104	Drama,Fantasy,Romance	8.0	25946
tt0038762	movie	My Darling Clementine	0	1946	97	Drama,Romance,Western	7.7	26618
tt0038787	movie	Notorious	0	1946	102	Drama,Film-Noir,Romance	7.9	109365
tt0038854	movie	The Postman Always Rings Twice	0	1946	113	Crime,Drama,Film-Noir	7.4	23450
tt0038890	movie	Rome, Open City	0	1945	103	Drama,Thriller,War	8.0	30031
tt0038969	movie	Song of the South	0	1946	94	Animation,Comedy,Family	6.9	15673
tt0038975	movie	The Spiral Staircase	0	1946	83	Drama,Horror,Mystery	7.3	11632
tt0038988	movie	The Strange Love of Martha Ivers	0	1946	116	Drama,Film-Noir,Romance	7.4	11421
tt0038991	movie	The Stranger	0	1946	95	Crime,Drama,Film-Noir	7.3	29289
tt0039190	movie	The Bishop's Wife	0	1947	109	Comedy,Drama,Fantasy	7.6	21301
tt0039192	movie	Black Narcissus	0	1947	101	Drama	7.7	28713
tt0039224	movie	Brute Force	0	1947	98	Crime,Drama,Film-Noir	7.5	11909
tt0039302	movie	Dark Passage	0	1947	106	Film-Noir,Thriller	7.5	22721
tt0039416	movie	Gentleman's Agreement	0	1947	118	Drama,Romance	7.2	18133
tt0039417	movie	Germany Year Zero	0	1948	78	Drama	7.8	14166
tt0039420	movie	The Ghost and Mrs. Muir	0	1947	104	Comedy,Drama,Fantasy	7.8	21399
tt0039628	movie	Miracle on 34th Street	0	1947	96	Comedy,Drama,Family	7.9	55712
tt0039631	movie	Monsieur Verdoux	0	1947	124	Comedy,Crime,Drama	7.8	19579
tt0039661	movie	Nightmare Alley	0	1947	110	Drama,Film-Noir	7.7	13730
tt0039677	movie	Odd Man Out	0	1947	116	Crime,Drama,Film-Noir	7.6	11844
tt0039689	movie	Out of the Past	0	1947	97	Crime,Drama,Film-Noir	8.0	41906
tt0039694	movie	The Paradine Case	0	1947	125	Crime,Drama,Romance	6.5	12684
tt0040064	movie	3 Godfathers	0	1948	106	Drama,Western	7.0	10900
tt0040068	movie	Abbott and Costello Meet Frankenstein	0	1948	83	Comedy,Family,Fantasy	7.3	20402
tt0040202	movie	Call Northside 777	0	1948	112	Drama,Film-Noir	7.4	10724
tt0040308	movie	Easter Parade	0	1948	103	Musical,Romance	7.3	11300
tt0040369	movie	Fort Apache	0	1948	128	Drama,Western	7.4	20196
tt0040416	movie	Hamlet	0	1948	154	Drama	7.6	18810
tt0040506	movie	Key Largo	0	1948	100	Action,Crime,Drama	7.7	44768
tt0040522	movie	Bicycle Thieves	0	1948	89	Drama	8.3	180081
tt0040525	movie	The Lady from Shanghai	0	1947	87	Crime,Drama,Film-Noir	7.5	34577
tt0040536	movie	Letter from an Unknown Woman	0	1948	87	Drama,Romance	7.9	14052
tt0040613	movie	Mr. Blandings Builds His Dream House	0	1948	94	Comedy,Romance	7.2	13050
tt0040636	movie	The Naked City	0	1948	96	Crime,Drama,Film-Noir	7.5	15934
tt0040662	movie	Oliver Twist	0	1948	105	Drama	7.8	14031
tt0040724	movie	Red River	0	1948	133	Drama,Western	7.7	35303
tt0040725	movie	The Red Shoes	0	1948	135	Drama,Music,Romance	8.1	40538
tt0040746	movie	Rope	0	1948	80	Crime,Drama,Mystery	7.9	157859
tt0040823	movie	Sorry, Wrong Number	0	1948	89	Drama,Film-Noir,Mystery	7.3	12934
tt0040897	movie	The Treasure of the Sierra Madre	0	1948	126	Adventure,Drama,Western	8.2	135002
tt0040979	movie	Drunken Angel	0	1948	102	Crime,Drama,Romance	7.6	13734
tt0041090	movie	Adam's Rib	0	1949	101	Comedy,Romance	7.4	23340
tt0041094	movie	The Adventures of Ichabod and Mr. Toad	0	1949	68	Animation,Comedy,Family	6.8	18616
tt0041113	movie	All the King's Men	0	1949	110	Drama,Film-Noir	7.4	17076
tt0041154	movie	Late Spring	0	1949	110	Comedy,Drama	8.2	19949
tt0041386	movie	The Fountainhead	0	1949	114	Drama,Romance	7.0	11153
tt0041452	movie	The Heiress	0	1949	115	Drama,Romance	8.1	17773
tt0041546	movie	Kind Hearts and Coronets	0	1949	106	Comedy,Crime	8.0	40298
tt0041587	movie	A Letter to Three Wives	0	1949	103	Comedy,Drama,Romance	7.7	11086
tt0041699	movie	Stray Dog	0	1949	122	Crime,Drama,Mystery	7.8	19430
tt0041716	movie	On the Town	0	1949	98	Comedy,Musical,Romance	7.3	19145
tt0041719	movie	Orpheus	0	1950	112	Drama,Fantasy,Romance	7.9	13728
tt0041841	movie	Sands of Iwo Jima	0	1949	100	Action,Drama,Romance	7.0	11671
tt0041859	movie	The Set-Up	0	1949	73	Crime,Film-Noir,Sport	7.8	10353
tt0041866	movie	She Wore a Yellow Ribbon	0	1949	104	Western	7.2	19795
tt0041959	movie	The Third Man	0	1949	93	Film-Noir,Mystery,Thriller	8.1	186352
tt0041996	movie	Twelve O'Clock High	0	1949	132	Drama,War	7.7	16106
tt0042041	movie	White Heat	0	1949	114	Action,Crime,Drama	8.1	36635
tt0042192	movie	All About Eve	0	1950	138	Drama	8.2	141815
tt0042208	movie	The Asphalt Jungle	0	1950	112	Crime,Drama,Film-Noir	7.8	30960
tt0042276	movie	Born Yesterday	0	1950	103	Comedy,Drama,Romance	7.5	12782
tt0042332	movie	Cinderella	0	1950	74	Animation,Family,Fantasy	7.3	177779
tt0042369	movie	D.O.A.	0	1949	83	Crime,Drama,Film-Noir	7.2	13408
tt0042451	movie	Father of the Bride	0	1950	92	Comedy,Drama,Romance	7.1	12824
tt0042530	movie	Gun Crazy	0	1950	87	Crime,Drama,Film-Noir	7.6	15413
tt0042531	movie	The Gunfighter	0	1950	85	Western	7.7	13123
tt0042546	movie	Harvey	0	1950	104	Comedy,Drama,Fantasy	7.9	59061
tt0042593	movie	In a Lonely Place	0	1950	94	Drama,Film-Noir,Mystery	7.9	36626
tt0042619	movie	Diary of a Country Priest	0	1951	95	Drama	7.7	12975
tt0042788	movie	Night and the City	0	1950	96	Crime,Film-Noir,Sport	7.9	15691
tt0042804	movie	The Young and the Damned	0	1950	80	Crime,Drama	8.2	22483
tt0042876	movie	Rashomon	0	1950	88	Crime,Drama,Mystery	8.2	185532
tt0042895	movie	Rio Grande	0	1950	105	Drama,Romance,Western	7.0	18192
tt0042994	movie	Stage Fright	0	1950	111	Film-Noir,Mystery,Thriller	7.0	16729
tt0043014	movie	Sunset Boulevard	0	1950	110	Drama,Film-Noir	8.4	243248
tt0043132	movie	Where the Sidewalk Ends	0	1950	95	Crime,Drama,Film-Noir	7.6	10287
tt0043137	movie	Winchester '73	0	1950	92	Action,Drama,Western	7.6	22556
tt0043265	movie	The African Queen	0	1951	105	Adventure,Drama,Romance	7.7	85744
tt0043274	movie	Alice in Wonderland	0	1951	75	Adventure,Animation,Comedy	7.3	157681
tt0043278	movie	An American in Paris	0	1951	114	Drama,Musical,Romance	7.1	37558
tt0043338	movie	Ace in the Hole	0	1951	111	Drama,Film-Noir	8.1	40107
tt0043456	movie	The Day the Earth Stood Still	0	1951	92	Drama,Sci-Fi	7.7	87135
tt0043686	movie	Forbidden Games	0	1952	86	Drama,War	8.0	13457
tt0043924	movie	A Place in the Sun	0	1951	122	Drama,Romance	7.7	25437
tt0043949	movie	Quo Vadis	0	1951	171	Biography,Drama,Romance	7.1	17245
tt0044008	movie	A Christmas Carol	0	1951	86	Drama,Family,Fantasy	8.1	26175
tt0044079	movie	Strangers on a Train	0	1951	101	Crime,Drama,Film-Noir	7.9	143686
tt0044081	movie	A Streetcar Named Desire	0	1951	122	Drama	7.9	116013
tt0044121	movie	The Thing from Another World	0	1951	87	Horror,Sci-Fi	7.1	34560
tt0044391	movie	The Bad and the Beautiful	0	1952	118	Drama,Romance	7.8	16789
tt0044413	movie	Bend of the River	0	1952	91	Action,Adventure,Drama	7.2	10258
tt0044672	movie	The Greatest Show on Earth	0	1952	152	Drama,Family,Romance	6.5	16389
tt0044706	movie	High Noon	0	1952	85	Drama,Thriller,Western	7.9	112145
tt0044741	movie	Ikiru	0	1952	143	Drama	8.3	92000
tt0044760	movie	Ivanhoe	0	1952	106	Adventure,Drama,Romance	6.7	10515
tt0044829	movie	The Lavender Hill Mob	0	1951	78	Comedy,Crime	7.5	15991
tt0044837	movie	Limelight	0	1952	137	Drama,Music,Romance	8.0	22689
tt0044876	movie	The Man in the White Suit	0	1951	85	Comedy,Drama,Sci-Fi	7.2	11007
tt0044916	movie	Monkey Business	0	1952	97	Comedy,Sci-Fi	6.9	15816
tt0044953	movie	The Naked Spur	0	1953	91	Drama,Thriller,Western	7.3	12958
tt0045061	movie	The Quiet Man	0	1952	129	Comedy,Drama,Romance	7.7	43343
tt0045152	movie	Singin' in the Rain	0	1952	103	Comedy,Musical,Romance	8.3	267241
tt0045274	movie	Umberto D.	0	1952	89	Drama	8.2	28959
tt0045296	movie	Viva Zapata!	0	1952	113	Biography,Drama,History	7.2	12780
tt0045537	movie	The Band Wagon	0	1953	112	Comedy,Musical,Romance	7.4	12862
tt0045555	movie	The Big Heat	0	1953	89	Crime,Film-Noir,Thriller	7.9	30398
tt0045591	movie	Calamity Jane	0	1953	101	Musical,Romance,Western	7.2	11143
tt0045758	movie	Fear and Desire	0	1952	62	Drama,Thriller,War	5.3	14191
tt0045793	movie	From Here to Eternity	0	1953	118	Drama,Romance,War	7.6	51911
tt0045810	movie	Gentlemen Prefer Blondes	0	1953	91	Comedy,Musical,Romance	7.1	44244
tt0045877	movie	The Hitch-Hiker	0	1953	71	Crime,Drama,Film-Noir	6.9	10831
tt0045883	movie	Hondo	0	1953	83	Drama,Romance,War	7.0	12799
tt0045888	movie	House of Wax	0	1953	88	Horror	7.0	20925
tt0045891	movie	How to Marry a Millionaire	0	1953	95	Comedy,Drama,Romance	6.8	25480
tt0045897	movie	I Confess	0	1953	95	Crime,Drama,Thriller	7.2	23953
tt0045920	movie	It Came from Outer Space	0	1953	81	Horror,Sci-Fi	6.5	11724
